,taxroll_number,landuse_description,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
35141,7370067,0,237.02,0,1,1,844500,1038.565,1,0,0,,293.12,-113.55118200000001,53.487388
35142,7370083,0,324.2,1,1,1,1060000,1263.225,1,0,0,,415.6,-113.55179340000001,53.487309499999995
35143,7369069,0,232.44,1,1,1,973500,1020.644,1,0,0,,278.67,-113.552705,53.487519299999995
35144,7369044,0,251.62,1,1,1,993000,938.382,1,0,0,,300.53,-113.553031,53.487781999999996
35145,7369028,0,253.72,0,1,1,851000,918.378,1,0,1,,322.72,-113.5534327,53.4876481
35146,7368988,0,280.63,1,1,1,942000,1159.306,1,0,0,,329.63,-113.5539352,53.487745999999994
35147,7368962,0,286.75,1,1,1,971500,1509.425,1,0,0,,372.02,-113.5542131,53.48793539999999
35148,7368947,0,370.49,1,1,1,1155000,1286.922,1,0,0,,442.75,-113.55424599999999,53.488298
35149,7368921,0,236.48,0,1,1,839500,1033.178,1,0,0,,284.78,-113.55448600000001,53.48846999999999
35150,7368905,0,185.94,1,1,1,809500,1004.079,1,0,0,,232.66,-113.55497379999998,53.4885986
35151,7368889,0,254.38,1,1,1,881500,941.873,1,0,0,,345.99,-113.55523400000001,53.488824300000005
35152,7368459,0,285.13,1,1,1,1070000,1043.921,1,0,0,,336.33,-113.55543899999999,53.489498
35153,7368434,0,152.2,1,1,1,766000,963.889,1,0,0,,201.11,-113.555407,53.489722
35154,7368202,0,195.68,1,1,1,1008000,1092.013,1,0,0,,296.48,-113.55550729999999,53.490153899999996
35155,7371677,0,140.63,1,1,1,559000,761.812,1,0,1,,193.92,-113.5438,53.484547899999995
35156,7371651,0,172.42,1,1,1,638000,852.861,1,0,0,,213.29,-113.54426799999999,53.48446800000001
35157,7371636,0,192.6,1,1,1,576500,720.25,1,0,0,,241.51,-113.544525,53.484389
35158,7372212,0,136.58,1,1,1,548000,908.374,1,0,0,,175.62,-113.5445,53.48389399999999
35159,7371610,0,146.64,1,1,1,598500,756.896,1,0,0,,188.18,-113.5447414,53.48426729999999
35160,7371594,0,134.77,0,1,1,591000,780.248,1,0,0,,175.64,-113.54508200000001,53.48435500000001
35161,7372170,0,171.28,1,1,1,591000,891.096,1,0,0,,219.52,-113.545133,53.483869999999996
35162,7372154,0,150.66,1,1,1,699500,891.014,1,0,0,,207.61,-113.54545549999999,53.483864600000004
35163,7372139,0,176.67,0,1,1,565000,890.931,1,0,0,,213.52,-113.54567450000002,53.483846400000004
35164,7371537,0,171.87,1,1,1,609000,780.199,1,0,0,,220.78,-113.5459726,53.484230000000004
35165,7371511,0,173.85,0,1,1,563000,780.205,1,0,0,,222.76,-113.54636299999999,53.484324
35166,7372097,0,161.96,1,1,1,676500,890.777,1,1,0,,208.68,-113.546429,53.483839
35167,7371495,0,177.66,1,1,1,617500,780.176,1,0,0,,222.55,-113.546627,53.4842215
35168,7372071,0,183.0,1,1,1,797500,890.703,1,1,1,,231.91,-113.546745,53.483831
35169,7372055,0,191.32,1,1,1,559000,890.621,1,0,0,,232.19,-113.54691869999999,53.4838782
35170,7371438,0,160.48,1,1,1,473500,835.86,1,0,0,,203.36,-113.547418,53.484292
35171,7371412,0,173.47,1,1,1,651500,1015.265,1,0,0,,224.57,-113.54778,53.484302
35172,10010235,0,131.2,1,1,1,479500,441.89,1,0,0,,166.8,-113.5726733,53.4594596
35173,10010237,0,177.6,1,1,1,494000,394.392,1,0,0,,220.5,-113.57297240000001,53.4593874
35174,10010238,0,181.0,0,1,1,483500,374.244,1,0,0,,218.2,-113.57318670000001,53.4593951
35175,10010240,0,154.8,0,1,1,457000,360.764,1,0,0,,192.4,-113.57344499999999,53.459427000000005
35176,10010241,0,168.5,0,1,1,469000,383.754,1,0,0,,211.1,-113.57364240000001,53.4593725
35177,10010242,0,183.0,0,1,1,478500,373.761,1,0,0,,220.5,-113.57379990000001,53.459354299999994
35178,10010243,0,223.9,0,1,1,563000,616.629,1,0,0,,264.8,-113.5740121,53.4593156
35179,10010244,0,154.7,0,1,1,568500,627.546,1,0,0,,203.2,-113.5740081,53.4591899
35180,10010245,0,146.9,0,1,1,440500,410.71,1,0,0,,180.3,-113.574221,53.459168999999996
35181,10010255,0,174.0,0,1,1,470500,355.345,1,0,0,,209.6,-113.5734768,53.458946999999995
35182,10010247,0,161.2,0,1,1,452000,369.313,1,0,0,,196.5,-113.574179,53.458960999999995
35183,10010254,0,170.4,0,1,1,469500,423.072,1,0,0,,205.7,-113.573251,53.458833
35184,10010248,0,201.0,1,1,1,533000,454.373,1,0,0,,242.9,-113.5741007,53.458843200000004
35185,10010249,0,193.9,1,1,1,555000,718.582,1,0,0,,234.5,-113.57405770000001,53.45877900000001
35186,10010252,0,200.4,1,1,1,544500,585.435,1,0,0,,241.3,-113.57353959999999,53.45869449999999
35187,10010250,0,200.0,0,1,1,549000,613.333,1,0,0,,245.0,-113.573885,53.45866089999999
35188,10010251,0,177.5,0,1,1,487500,458.519,1,0,0,,220.4,-113.5737662,53.4586878
35189,10030199,1,120.7,1,1,1,461500,502.661,1,0,0,,157.9,-113.5753716,53.4571301
35190,10030198,1,120.7,1,1,1,452000,411.818,1,0,0,,157.9,-113.5751828,53.4571335
35191,10030197,1,120.7,1,1,1,452000,411.83,1,0,0,,157.9,-113.57503600000001,53.457106
35192,10030166,1,120.7,1,1,1,452000,411.802,1,0,0,,157.9,-113.5750592,53.457428799999995
35193,10030196,1,120.7,1,1,1,452000,411.843,1,0,0,,157.9,-113.57487730000001,53.4571108
35194,10030168,1,120.7,1,1,1,453000,419.373,1,0,0,,157.9,-113.57488400000001,53.457399
35195,10030195,1,120.7,1,1,1,451500,405.598,1,0,0,,157.9,-113.5747521,53.457088399999996
35196,10030172,1,120.7,1,1,1,451500,407.11,1,0,0,,157.9,-113.574712,53.45743100000001
35197,10030175,1,120.7,1,1,1,451500,404.376,1,0,0,,157.9,-113.57457120000001,53.457446499999996
35198,10030193,1,120.7,1,1,1,453500,424.748,1,0,0,,157.9,-113.57445,53.45705649999999
35199,10030177,1,120.7,1,1,1,452000,411.974,1,0,0,,157.9,-113.57446429999999,53.4574558
35200,10030180,1,120.7,1,1,1,474500,665.3,1,0,0,,157.9,-113.574317,53.457432
35201,10030190,1,120.7,1,1,1,477000,678.024,1,0,0,,157.9,-113.574202,53.457159
35202,10030182,1,120.7,1,1,1,474500,662.18,1,0,0,,157.9,-113.57418200000001,53.457381999999996
35203,10030187,1,120.7,1,1,1,458500,460.206,1,0,0,,157.9,-113.5741797,53.4572558
35204,10030185,1,120.7,1,1,1,457500,461.041,1,0,0,,157.9,-113.57413799999999,53.457317
35205,9999164,0,230.7,0,1,1,588000,505.633,1,0,0,,272.0,-113.5722168,53.4603373
35206,9999166,0,191.2,1,1,1,555500,445.204,1,0,0,,235.4,-113.57217109999999,53.4605733
35207,9999196,0,129.2,1,1,1,479000,394.23,1,0,0,,178.2,-113.57263629999998,53.46047120000001
35208,9999197,0,148.2,0,1,1,453000,394.227,1,0,0,,183.8,-113.57267790000002,53.4605802
35209,9999169,0,175.0,1,1,1,535500,487.454,1,1,0,,214.0,-113.57217990000001,53.4609382
35210,9999199,0,155.4,0,1,0,448500,423.805,1,0,0,,192.6,-113.57263459999999,53.4608225
35211,9999170,0,232.7,0,1,1,595500,799.126,1,1,0,,279.5,-113.57216409999998,53.46091429999999
35212,9999171,0,174.6,0,1,1,454500,610.423,1,0,0,,223.7,-113.572227,53.46120500000001
35213,9999172,0,202.1,0,1,1,456500,372.139,1,0,0,,240.9,-113.57252279999999,53.461120400000006
35214,9999175,0,170.9,1,1,1,452000,373.503,1,0,1,,215.6,-113.5729363,53.4611167
35215,9999176,0,198.7,0,1,1,451500,373.511,1,0,0,,235.2,-113.5731831,53.4610914
35216,9999177,0,188.0,0,1,1,441500,373.516,1,0,0,,228.8,-113.573315,53.46117099999999
35217,9999178,0,177.1,0,1,1,431500,390.865,1,0,0,,212.4,-113.5735838,53.46110279999999
35218,9999179,0,202.2,0,1,1,489000,421.006,1,0,0,,237.5,-113.57368400000001,53.461203000000005
35219,9999180,0,171.2,0,1,1,467500,797.689,1,0,0,,216.0,-113.57406200000001,53.461187
35220,9999181,0,171.3,0,1,1,480000,523.211,1,0,0,,206.8,-113.57414299999999,53.461036
35221,9999200,0,161.2,1,1,1,477500,423.818,1,0,0,,200.2,-113.5734999,53.460833400000006
35222,9999183,0,107.2,1,1,1,430000,383.999,1,0,0,,139.9,-113.574092,53.460795999999995
35223,9999201,0,180.3,1,1,1,490000,394.227,1,0,0,,217.0,-113.5734348,53.4606816
35224,9999202,0,157.5,0,1,1,454000,394.221,1,0,0,,200.4,-113.57331699999999,53.460593
35225,9999185,0,148.38,0,1,1,450500,373.763,1,0,0,,183.88,-113.5739345,53.4606017
35226,9999203,0,116.4,1,1,1,457500,394.214,1,0,0,,157.3,-113.5734915,53.4605069
35227,9999186,0,142.3,0,1,1,470500,373.774,1,0,0,,185.2,-113.5739041,53.46047420000001
35228,9999204,0,172.3,1,1,1,481500,373.817,1,0,0,,207.8,-113.5734867,53.460431400000004
35229,9999187,0,181.9,0,1,1,485500,373.786,1,0,0,,219.1,-113.5739213,53.46042760000001
35230,9999205,0,172.3,1,1,1,483000,385.638,1,0,0,,207.6,-113.5735007,53.460302399999996
35231,9999189,0,172.3,1,1,1,481000,373.808,1,0,1,,207.6,-113.5739373,53.4601948
35232,6342166,0,108.89,1,1,0,330000,634.95,1,0,0,,142.7,-113.4978418,53.5895902
35233,6349856,1,113.9,1,0,0,213000,232.651,1,0,0,,113.9,-113.497403,53.5898375
35234,6349864,1,113.9,1,0,0,215000,232.67,1,0,0,,113.9,-113.497506,53.589867000000005
35235,6342125,0,91.28,1,1,0,317500,556.923,1,0,0,,127.05,-113.498021,53.589752000000004
35236,6349872,1,113.9,1,1,0,226000,232.673,1,0,0,,142.71,-113.49758229999999,53.589915399999995
35237,6349880,1,113.9,1,1,0,222500,232.687,1,0,0,,142.71,-113.497671,53.58993
35238,6342083,0,96.38,1,1,0,311500,556.649,1,0,0,,125.19,-113.4980108,53.5899728
35239,6349898,1,113.9,0,1,0,219000,232.689,1,0,0,,142.71,-113.49775919999999,53.589992599999995
35240,6349906,1,113.9,1,1,0,221000,232.681,1,0,0,,138.02,-113.49784009999999,53.590030000000006
35241,6342067,0,100.08,1,1,0,310000,556.657,1,0,0,,128.89,-113.49841740000001,53.5898889
35242,6349914,1,113.9,0,0,0,221500,232.683,1,0,0,,113.9,-113.49792250000002,53.5900684
35243,6349922,1,113.9,1,0,0,226000,232.697,1,0,0,,113.9,-113.49798700000001,53.590084
35244,6342042,0,89.84,0,1,0,299500,556.647,1,0,0,,138.75,-113.498562,53.589988
35245,6349930,1,113.9,1,0,0,213000,232.68,1,0,0,,113.9,-113.4981219,53.590238600000006
35246,6349948,1,113.9,0,0,0,209000,232.696,1,0,0,,113.9,-113.498121,53.590175
35247,6349955,1,113.9,0,0,0,209000,232.723,1,0,0,,113.9,-113.49820420000002,53.59023810000001
35248,6349963,1,113.9,0,0,0,209000,232.717,1,0,0,,113.9,-113.498272,53.5902559
35249,6349971,1,113.9,1,0,0,240500,327.907,1,0,0,,113.9,-113.4983412,53.590324800000005
35250,6342000,0,88.01,1,1,1,309500,556.659,1,0,0,,120.84,-113.49878700000001,53.590115000000004
35251,6349997,1,113.9,1,0,0,223500,327.922,1,0,0,,113.9,-113.4985848,53.5904038
35252,6350003,1,113.9,1,0,0,215000,232.72,1,0,0,,113.9,-113.4986941,53.590431200000005
35253,6341986,0,96.38,1,1,0,325500,556.655,1,0,0,,137.25,-113.498952,53.590214
35254,6350011,1,113.9,1,0,0,215000,232.734,1,0,0,,113.9,-113.49874950000002,53.59047760000001
35255,6350029,1,113.9,0,0,0,209000,232.736,1,0,0,,113.9,-113.498814,53.59052760000001
35256,6341960,0,96.8,1,1,0,319000,556.645,1,0,0,,145.71,-113.499132,53.590295999999995
35257,6350037,1,113.9,0,0,0,209000,232.712,1,0,0,,113.9,-113.49888700000001,53.590545999999996
35258,6350045,1,113.9,0,0,0,209500,232.741,1,0,0,,133.7,-113.4989449,53.5906269
35259,6341945,0,96.38,1,1,0,336000,556.658,1,0,0,,170.11,-113.49931200000002,53.590376899999995
35260,6350052,1,113.9,0,0,0,221500,232.744,1,0,0,,113.9,-113.4990216,53.59064820000001
35261,6350060,1,113.9,0,1,0,218500,232.731,1,0,0,,140.7,-113.49911200000001,53.590672999999995
35262,6350078,1,113.9,1,1,0,235000,328.097,1,0,0,,154.77,-113.49920300000001,53.5907089
35263,6338842,0,112.91,1,1,0,336500,592.215,1,0,0,,165.84,-113.4995565,53.5907181
35264,6338818,0,96.38,1,1,0,311500,577.397,1,0,0,,145.29,-113.50010259999998,53.5907348
35265,6338776,0,101.12,1,1,0,311500,577.373,1,0,0,,133.68,-113.50028799999998,53.590867
35266,6338743,0,96.38,1,1,0,318000,577.35,1,0,0,,137.25,-113.49820590000002,53.589778
35267,6338677,0,96.38,1,1,0,320500,638.188,1,0,0,,168.27,-113.50091440000001,53.59114520000001
35268,6337463,0,96.9,1,1,0,338500,558.318,1,0,0,,150.19,-113.50107150000001,53.5900446
35269,6337620,0,105.2,1,1,0,336500,577.939,1,0,0,,156.3,-113.50053559999999,53.5900674
35270,6337430,0,96.9,1,1,0,314000,591.27,1,0,0,,125.71,-113.501263,53.590179000000006
35271,6337653,0,96.38,1,1,0,309500,577.933,1,0,0,,137.25,-113.50092279999998,53.5904326
35272,6337406,0,96.9,1,1,1,330500,653.036,1,0,0,,137.77,-113.5014635,53.5902458
35273,6337687,0,96.38,1,1,0,326000,577.905,1,0,0,,146.75,-113.501078,53.590509999999995
35274,6337711,0,104.76,1,1,0,332000,611.261,1,0,0,,157.69,-113.501273,53.590592
35275,6337315,0,96.9,1,1,0,315500,744.697,1,0,0,,134.11,-113.50204599999999,53.590398
35276,6337752,0,100.7,1,1,0,326000,618.414,1,0,0,,158.37,-113.501453,53.59071899999999
35277,6337257,0,96.9,1,1,1,343000,1050.086,1,0,0,,145.81,-113.502605,53.5904
35278,6337844,0,96.9,1,1,0,323500,741.721,1,0,0,,145.81,-113.50173600000001,53.591043000000006
35279,6337224,0,112.28,1,1,0,388500,1248.246,1,0,0,,169.23,-113.50277,53.5905
35280,6337877,0,96.9,1,1,0,323000,960.71,1,0,0,,141.43,-113.501916,53.591161
35281,6337190,0,103.7,1,1,0,343000,772.06,1,0,0,,162.83,-113.50282800000001,53.590680000000006
35282,6337919,0,96.9,1,1,1,350000,1013.59,1,0,1,,145.81,-113.50213600000001,53.591261200000005
35283,6337166,0,107.32,1,1,0,327000,556.076,1,0,0,,138.71,-113.50281100000001,53.590805
35284,6337133,0,91.43,0,1,0,300500,593.172,1,0,0,,122.82,-113.50281000000001,53.590949
35285,6337976,0,97.4,1,1,0,317500,618.473,1,0,0,,141.64,-113.5026952,53.591252100000005
35286,6338016,0,97.85,0,1,0,311500,618.451,1,0,0,,146.76,-113.50286409999998,53.59127320000001
35287,6338040,0,101.72,1,1,0,337000,680.322,1,0,0,,130.53,-113.50309299999999,53.59125600000001
35288,6338081,0,145.71,1,1,0,389000,742.151,1,0,0,,192.43,-113.5034446,53.5912669
35289,6335855,0,92.4,1,1,0,314000,598.462,1,0,0,,141.31,-113.49955200000001,53.589291
35290,6341754,0,101.42,1,1,1,355000,730.212,1,0,0,,171.73,-113.498871,53.589414
35291,6341770,0,98.21,1,1,0,324000,627.201,1,0,0,,155.88,-113.499035,53.589514
35292,6335780,0,75.62,1,1,1,308500,576.733,1,0,0,,124.53,-113.50013999999999,53.589356
35293,6341820,0,108.89,1,1,0,330500,546.12,1,0,0,,153.42,-113.49939599999999,53.589686
35294,6341846,0,103.7,1,1,0,317500,557.248,1,0,0,,132.51,-113.49956100000001,53.589776
35295,6335764,0,109.1,1,1,0,339500,535.431,1,0,0,,158.01,-113.50030500000001,53.589438
35296,6341861,0,103.7,1,1,0,331000,557.273,1,0,0,,148.23,-113.49974099999999,53.589849
35297,6335749,0,108.89,1,1,0,323500,535.449,1,0,0,,137.7,-113.50046999999999,53.589529000000006
35298,2014041,0,225.0,1,1,1,985500,1215.178,1,0,1,,322.4,-113.559932,53.512492
35299,2014215,0,171.92,1,1,1,836500,1084.465,1,1,0,,220.83,-113.559022,53.513028000000006
35300,2014066,0,208.5,1,1,1,1035000,1002.792,1,1,0,,260.5,-113.55981129999999,53.51274720000001
35301,2014181,0,228.82,1,1,1,1277000,1084.75,1,1,1,,300.36,-113.55901899999999,53.51330600000001
35302,2014116,0,264.0,1,1,1,885500,891.414,1,0,0,,303.0,-113.559954,53.513273999999996
35303,2013878,0,175.7,1,1,1,1002500,836.601,1,0,1,,224.2,-113.56055400000001,53.513518000000005
35304,2013951,0,512.5,1,1,1,1794000,1198.897,1,0,1,,683.2,-113.56138500000002,53.511877
35305,2014165,0,165.3,1,1,1,1182000,1065.897,1,1,0,,236.84,-113.55927220000001,53.51346039999999
35306,2014298,0,278.1,1,1,1,1277000,1146.554,1,0,0,,329.2,-113.5580753,53.513184100000004
35307,2013977,0,280.5,1,1,1,1398000,1488.293,1,0,1,,473.9,-113.5609402,53.51172929999999
35308,2013993,0,463.7,1,1,1,1626500,1814.049,1,0,0,,521.5,-113.5603855,53.5117044
35309,2014256,0,145.6,1,1,1,1179500,1140.356,1,1,0,,212.03,-113.55920790000002,53.5125609
35310,2014017,0,228.45,1,1,1,1594500,1914.777,1,0,0,,296.15,-113.560207,53.512159999999994
35311,2014231,0,171.19,1,1,1,1242000,1084.533,1,1,0,,217.91,-113.55922360000001,53.512759200000005
35312,10010447,0,183.9,1,1,1,469500,471.779,1,0,0,,226.6,-113.57600000000001,53.4610863
35313,10010446,0,206.3,0,1,1,457000,373.886,1,0,0,,242.9,-113.57581770000002,53.4610968
35314,10010445,0,188.2,0,1,1,441500,373.904,1,0,0,,229.1,-113.575604,53.461174
35315,10010443,0,145.8,0,1,1,402000,371.685,1,0,0,,183.0,-113.575273,53.461174
35316,10010431,0,152.7,1,1,1,475500,559.861,1,0,0,,190.5,-113.5754561,53.4608125
35317,10010442,0,183.7,0,1,1,440500,401.735,1,0,0,,224.6,-113.575093,53.4611949
35318,10010432,0,145.6,1,1,1,518000,582.777,1,0,0,,199.1,-113.5753551,53.4606907
35319,10010441,0,200.7,1,1,1,525000,577.603,1,0,0,,245.8,-113.5749507,53.461091
35320,10010433,0,224.3,0,1,1,555500,674.956,1,0,0,,261.5,-113.57543000000001,53.460519
35321,10010440,0,143.6,1,1,1,583000,829.413,1,0,0,,192.6,-113.57458799999999,53.461153
35322,10010434,0,199.1,0,1,1,543500,517.496,1,0,0,,238.9,-113.575149,53.460494999999995
35323,10010439,0,179.1,0,1,1,488500,512.722,1,0,0,,214.4,-113.5747939,53.460921299999995
35324,10010438,0,170.7,1,1,1,486000,449.424,1,0,0,,206.0,-113.57457600000001,53.46085
35325,10010437,0,145.8,0,1,0,457000,559.449,1,0,0,,181.1,-113.57455800000001,53.46071
35326,9964791,0,198.6,0,1,1,576500,501.95,1,0,0,,241.8,-113.5713669,53.460336700000006
35327,9964775,0,130.7,1,1,1,579000,468.974,1,1,0,,171.6,-113.5709381,53.460469499999995
35328,9964776,0,182.1,0,1,1,558500,468.967,1,1,0,,231.2,-113.5709121,53.4605881
35329,9964789,0,205.2,1,1,1,566500,468.956,1,0,0,,248.1,-113.571525,53.460576
35330,9964777,0,174.8,1,1,1,610500,441.707,1,1,0,,212.5,-113.5709825,53.4606892
35331,9964788,0,171.0,0,1,1,504000,441.771,1,0,0,,210.7,-113.5714253,53.4607022
35332,9964778,0,281.4,0,1,1,758500,441.721,1,1,0,,323.7,-113.57075800000001,53.460812
35333,9964779,0,284.0,1,1,1,711500,464.826,1,1,0,,328.6,-113.5709145,53.46094420000001
35334,9964786,0,181.3,0,1,1,511500,441.771,1,0,0,,224.1,-113.57135320000002,53.460850199999996
35335,9964785,0,114.8,0,1,1,451000,415.996,1,0,0,,153.23,-113.5713662,53.4610576
35336,9964784,0,156.3,0,1,1,509000,394.393,1,0,0,,191.0,-113.57142520000001,53.461181599999996
35337,9964782,0,156.3,1,1,1,532500,494.462,1,1,0,,191.8,-113.57061999999999,53.46126700000001
35338,9964783,0,160.7,0,1,1,472000,447.898,1,0,0,,196.8,-113.57151599999999,53.4612679
35339,9956837,0,229.9,1,1,1,667000,512.447,1,0,0,,270.2,-113.56868459999998,53.4603171
35340,9956836,0,215.4,0,1,1,624000,492.808,1,0,0,,255.4,-113.56897930000001,53.4603277
35341,9956835,0,253.1,1,1,1,708500,492.809,1,0,0,,297.2,-113.5691243,53.460329200000004
35342,9956834,0,201.2,0,1,1,623000,520.005,1,0,0,,242.0,-113.56943000000001,53.4603274
35343,9956888,0,138.0,1,1,1,524500,441.781,1,0,0,,176.7,-113.569604,53.459918
35344,9956833,0,147.9,0,1,1,536000,552.999,1,0,0,,188.8,-113.56956399999999,53.4603253
35345,9956890,0,147.4,1,1,1,484500,441.784,1,0,0,,185.5,-113.57016180000001,53.460024399999995
35346,9956891,0,157.8,1,1,1,525500,441.787,1,0,0,,198.7,-113.57016229999999,53.46004620000001
35347,9956892,0,211.3,0,1,1,541500,441.787,1,0,0,,250.9,-113.57038600000001,53.45991899999999
35348,9999191,0,170.4,0,1,1,468500,418.111,1,0,0,,212.3,-113.57196189999999,53.4600144
35349,9999192,0,132.7,0,1,0,418000,356.803,1,0,0,,167.7,-113.571999,53.460026
35350,9999207,0,166.9,1,1,1,495000,441.169,1,0,1,,211.8,-113.5726652,53.459983799999996
35351,9999208,0,177.8,0,1,1,478000,409.371,1,0,0,,220.1,-113.57283000000001,53.459846999999996
35352,9999209,0,193.9,0,1,1,498500,403.881,1,0,0,,234.5,-113.57302040000002,53.4599129
35353,9999210,0,172.3,1,1,1,480500,424.143,1,0,0,,211.3,-113.5731515,53.4598687
35354,9999211,0,176.1,1,1,1,483500,403.263,1,0,0,,211.4,-113.57336299999999,53.45975
35355,9999213,0,203.1,0,1,1,519000,424.035,1,0,0,,239.5,-113.57369080000001,53.4598059
35356,9999214,0,171.0,1,1,1,478500,424.06,1,0,0,,206.3,-113.5739,53.459701
35357,9999215,0,198.2,0,1,1,510500,403.374,1,0,0,,237.6,-113.5741017,53.4598062
35358,9999216,0,209.6,1,1,1,546500,423.974,1,0,0,,247.5,-113.57426770000001,53.4598046
35359,10013285,0,122.7,1,1,1,458500,405.265,1,0,0,,158.6,-113.57443799999999,53.459697
35360,10013286,0,172.5,1,1,1,486500,383.701,1,0,0,,207.8,-113.5746217,53.45982120000001
35361,10010424,0,134.2,0,1,0,420000,355.902,1,0,0,,169.2,-113.57458359999998,53.4601192
35362,10013287,0,145.8,0,1,1,441000,383.686,1,0,0,,183.0,-113.5747446,53.459824600000005
35363,10013288,0,168.5,0,1,1,458000,383.631,1,0,0,,204.0,-113.57493799999999,53.459722
35364,10010427,0,173.9,1,1,1,485000,374.669,1,0,0,,209.2,-113.5751494,53.460136999999996
35365,10013290,0,178.5,0,1,1,470000,383.694,1,0,0,,213.8,-113.57525279999999,53.459849399999996
35366,10010428,0,123.1,1,1,1,464500,374.914,1,0,0,,170.1,-113.5752612,53.4601336
35367,10010429,0,184.1,0,1,1,482000,375.125,1,0,0,,226.6,-113.575401,53.46023100000001
35368,10013292,0,141.4,0,1,1,426500,393.248,1,0,0,,176.7,-113.57561820000001,53.4598683
35369,10010430,0,142.2,1,1,1,441000,422.446,1,0,0,,177.5,-113.575577,53.46025
35370,10013312,1,120.8,1,1,1,491000,668.232,1,0,0,,173.48,-113.57605559999999,53.458932499999996
35371,10013293,1,120.9,1,1,1,486000,679.39,1,0,0,,158.1,-113.57576200000001,53.459233
35372,10013311,1,120.8,1,1,1,503000,629.788,1,0,0,,173.48,-113.5758905,53.458901600000004
35373,10013294,1,120.8,1,1,1,483500,493.667,1,0,0,,158.0,-113.57556799999999,53.459201
35374,10013295,1,120.8,1,1,1,480000,462.621,1,0,0,,158.0,-113.575419,53.459263
35375,10013309,1,120.8,1,1,1,489500,562.05,1,0,0,,158.0,-113.57561100000001,53.458881000000005
35376,10013296,1,120.8,1,1,1,472500,396.393,1,0,0,,158.0,-113.575231,53.459247
35377,10013308,1,120.8,1,1,1,486000,523.424,1,0,0,,158.0,-113.575502,53.458827
35378,10013307,1,120.8,1,1,1,479500,456.819,1,0,0,,158.0,-113.5753591,53.4587854
35379,10013298,1,120.8,1,1,1,511000,854.477,1,0,0,,158.0,-113.574955,53.45926800000001
35380,10013305,1,120.8,1,1,1,487000,530.817,1,0,0,,158.0,-113.57511399999999,53.458796
35381,10013300,1,120.8,1,1,1,475500,419.872,1,0,0,,158.0,-113.57484640000001,53.459116
35382,10013304,1,120.8,1,1,1,513000,887.129,1,0,0,,158.0,-113.57505970000001,53.458791399999996
35383,10013301,1,120.9,1,1,1,473000,397.058,1,0,0,,158.1,-113.57490220000001,53.459036399999995
35384,10013303,1,120.8,1,1,1,497000,652.393,1,0,0,,158.0,-113.57486899999999,53.4588589
35385,10013302,1,120.9,1,1,1,474500,409.292,1,0,0,,158.1,-113.57490700000001,53.458951899999995
35386,9964754,0,225.3,0,1,1,533000,438.657,1,0,0,,270.2,-113.5678298,53.4604062
35387,9964755,0,228.9,1,1,1,529000,414.735,1,0,0,,258.1,-113.567825,53.460508
35388,9964756,0,126.7,1,1,1,459000,414.759,1,0,0,,166.0,-113.5679367,53.4605919
35389,9964757,0,182.4,1,1,1,500500,414.783,1,0,0,,219.8,-113.5681146,53.4606855
35390,9964758,0,177.8,0,1,1,464000,414.808,1,0,0,,218.7,-113.5681256,53.4607999
35391,9964759,0,196.32,0,1,1,483500,435.639,1,0,0,,232.92,-113.56825819999999,53.460894499999995
35392,9964760,0,198.2,0,1,1,456500,472.292,1,0,0,,236.1,-113.5683127,53.4610078
35393,9964761,0,169.2,0,1,1,423500,690.058,1,0,0,,218.1,-113.56847490000001,53.4611059
35394,9964792,0,257.3,1,1,1,805500,529.904,1,1,0,,321.1,-113.56860559999998,53.4607071
35395,9964762,0,171.2,0,1,1,437500,477.886,1,0,0,,213.0,-113.56861509999999,53.46112420000001
35396,9964763,0,111.8,0,1,1,402000,426.814,1,0,0,,147.8,-113.568802,53.46116899999999
35397,9964794,0,222.7,1,1,1,615000,416.343,1,1,0,,266.5,-113.56905630000001,53.460821900000006
35398,9964764,0,165.0,0,1,1,442500,415.874,1,0,0,,207.8,-113.56898899999999,53.461166000000006
35399,9964795,0,199.4,1,1,1,596500,416.342,1,1,0,,240.0,-113.56927549999999,53.460816200000004
35400,9964765,0,165.6,0,1,1,427500,415.893,1,0,0,,204.0,-113.5692179,53.4610973
35401,9964796,0,211.3,1,1,1,619500,416.34,1,1,0,,250.2,-113.569446,53.4607079
35402,9964766,0,113.4,1,1,1,438500,415.912,1,0,0,,149.2,-113.5693771,53.461101
35403,9964797,0,168.6,1,1,1,542500,423.837,1,1,0,,206.4,-113.56963300000001,53.460703
35404,9964767,0,182.7,0,1,1,453000,436.961,1,0,0,,223.4,-113.569547,53.461172999999995
35405,9964768,0,184.8,0,1,1,447500,428.566,1,0,0,,229.6,-113.56975,53.461185
35406,9964770,0,128.3,0,1,1,431500,592.163,1,0,0,,173.2,-113.5701032,53.4610064
35407,9964773,0,174.8,0,1,1,516500,441.741,1,0,0,,215.0,-113.57011429999999,53.46066879999999
35408,9956831,0,200.0,1,1,1,568000,441.827,1,0,0,,238.6,-113.57010290000001,53.460431299999996
35409,9956832,0,228.1,0,1,1,576500,482.139,1,0,0,,268.2,-113.5701125,53.4603274
35410,10021745,0,195.5,0,1,1,512000,425.667,1,0,0,,232.8,-113.5731513,53.455763100000006
