,True Assessed Value,multi-linear,lasso,ridge,RFR,XGBoost
6168,548000,638653.0423114188,638649.9521484636,638511.1137436368,511247.0,471314.28125
6169,133500,228444.51321476698,228437.46357636154,228165.65225429088,139677.0,134338.265625
6170,408500,424410.11393262073,424407.7297898121,424241.2681713402,410779.0,406085.3125
6171,405000,370854.6078277081,370852.24083773047,370730.0926553048,402378.0,412372.9375
6172,399000,401600.0387583859,401597.4886301756,401476.7251504548,390548.0,368955.875
6173,420500,400374.34175079316,400372.11128656566,400202.79370174557,414520.0,401686.65625
6174,405500,443673.7162235342,443674.54065367207,443636.49340891466,424238.0,389140.875
6175,366500,486690.0256416537,486691.0747046545,486662.7527299188,437181.0,412835.53125
6176,381500,448766.65291029215,448767.4767380282,448729.84294189885,431833.0,380429.28125
6177,370000,440583.973145023,440584.9853515513,440551.84822021425,408658.0,407358.78125
6178,418500,425128.16009381413,425129.16564043984,425094.4258828461,412655.0,372617.46875
6179,425000,428599.3404323794,428599.40489177406,428574.15399615094,417012.0,400969.875
6180,382000,451028.7415668294,451028.6167300828,451000.11215063184,414386.0,423260.25
6181,369000,440756.9630685486,440757.86471815035,440721.7631207332,397254.0,391966.46875
6182,653500,639420.6511237994,639419.3287480958,639356.9500201643,763049.0,797818.0625
6183,715500,518689.2341046892,518688.1246356815,518641.1735525206,704065.0,715028.5625
6184,1269500,793584.6034533121,793584.0500636958,793569.4342356808,1797804.0,1484524.625
6185,506000,501989.9160537161,501990.29273963347,501947.93593934923,525861.0,528302.3125
6186,517000,428886.34347848594,428885.5748166926,428840.9762884341,484756.0,485339.15625
6187,559000,441504.41399623454,441503.7792099975,441462.5036226101,518533.0,485028.09375
6188,486000,422217.0751015283,422216.42505765334,422174.44593081996,486516.0,496184.125
6189,704000,641266.5734340362,641266.0809759386,641244.457866013,654539.0,656163.4375
6190,387000,496903.001933679,496901.6797253601,496863.5300920978,420507.0,415756.28125
6191,282000,310592.30166808516,310592.0239066668,310539.2683323622,296910.0,302401.9375
6192,236000,215090.954094816,215090.35274517536,215074.73950273544,244333.0,249317.359375
6193,420500,489091.73632007465,489090.59277965873,489057.18884444237,418760.0,413479.625
6194,380000,418255.8021854423,418252.41534034535,418202.99416381866,412252.0,412102.4375
6195,370000,309551.9911901094,309550.1068215221,309446.880719617,350980.0,346423.25
6196,426500,386490.76671490446,386489.03927504644,386399.582504645,393922.0,404370.1875
6197,433000,358361.2261021845,358363.4101463817,358527.9400370605,424068.0,447186.21875
6198,479500,422505.1823329069,422507.3838173151,422677.1578550115,459048.0,461624.96875
6199,416500,326348.52393618226,326350.77007320523,326516.2301601283,416019.0,428451.65625
6200,420000,329350.0687999837,329352.34389526024,329518.52604645863,419535.0,433008.71875
6201,512000,612457.4014968015,612459.7572632805,612654.1823533364,512381.0,508165.90625
6202,494000,424341.4936864488,424343.8828664161,424521.5047309026,469204.0,474333.03125
6203,616500,630619.6310068443,630619.9359511919,630727.4865313396,596167.0,604305.0625
6204,310500,324873.28737008944,324875.19679958373,324964.6421539821,314198.0,303055.65625
6205,394500,366297.9879029989,366300.03314926475,366453.76151418313,425350.0,421810.5625
6206,406500,412702.889183715,412705.0302433334,412864.94993038476,421167.0,428679.0
6207,415500,456828.5262140222,456830.6792885624,456994.5339721553,443290.0,443290.625
6208,516000,554460.7784844115,554458.0269371606,554334.3969552778,493567.0,438145.5
6209,441000,408277.71203447133,408275.6847341992,408131.2364874184,429598.0,416339.65625
6210,431000,422447.96700624004,422445.0751083158,422308.651040107,428957.0,421966.625
6211,427500,424504.2386755422,424501.1900475994,424365.3117100112,444338.0,427718.9375
6212,328000,267618.844094228,267615.32875013724,267449.85616983473,335987.0,349288.125
6213,316500,264587.41114081815,264583.892988164,264418.4603181891,317903.0,320107.0
6214,413000,429103.40062027425,429099.7083637342,428946.05380601436,419904.0,417724.40625
6215,451500,466205.33558559045,466201.87781378254,466052.9922088273,443123.0,450501.96875
6216,317500,264396.7971907258,264393.3007359095,264228.3816887364,317518.0,314011.90625
6217,317500,264414.79653322324,264411.30341561884,264246.4673745483,317978.0,314011.90625
6218,396500,354303.7325674966,354300.22155757993,354141.6981948279,399710.0,405329.375
6219,317500,266010.99992574006,266007.528144937,265843.3721391782,317702.0,312922.15625
6220,320000,265030.00073621795,265026.52716520056,264862.2026752122,320227.0,313478.65625
6221,464500,501774.4907179624,501771.0584888235,501625.4124876149,457432.0,467765.5
6222,434500,425742.5864113495,425739.1134205982,425586.79960666597,429311.0,403755.8125
6223,318500,266114.951479204,266111.49312653765,265947.67382285744,319535.0,312922.15625
6224,318500,264505.0563639663,264501.6147848964,264338.09554833546,317294.0,313750.375
6225,1419000,910418.3274305388,910417.2072359286,910306.9202377759,994705.0,965825.6875
6226,1514000,1289081.2704103738,1289080.611781694,1289010.1599005796,1668978.0,1853452.75
6227,820000,688021.8323143944,688018.0341190398,687866.1617657468,742519.0,660531.625
6228,583500,477531.4308058955,477528.8617779054,477443.32297758013,1532001.0,1134888.875
6229,712500,664850.760133665,664850.0490330793,664825.8912732266,738945.0,688092.875
6230,592000,518093.72955584526,518092.88643183187,518054.3326706961,645086.0,593222.5
6231,338000,273778.360222321,273776.0911121778,273670.2504807338,325657.0,321689.3125
6232,370000,303824.8651269376,303823.7440780923,303716.8428519666,338697.0,335952.15625
6233,336500,360019.1298744753,360017.02270526066,359934.44537743554,343485.0,343825.53125
6234,313500,258469.44030389562,258468.68647236377,258376.86481091008,331838.0,315688.40625
6235,367000,337766.860428188,337765.86420635507,337673.2084783092,344665.0,337468.625
6236,344000,326277.7835733965,326276.88106457144,326186.3695166819,363367.0,357242.65625
6237,379500,357850.3019112684,357847.26434152573,357749.9315815717,384055.0,381893.5
6238,387000,369183.2383287363,369181.4295925349,369084.0556460582,395108.0,387993.03125
6239,400000,398054.3989919238,398052.4756360501,397953.7478666343,389545.0,392318.59375
6240,406000,406991.40297261626,406989.456623435,406890.85970988125,394543.0,399769.40625
6241,396500,370514.8500490412,370513.035512574,370415.8996261209,396977.0,396802.65625
6242,440000,459354.3005496897,459352.540223483,459265.5104780011,436498.0,427165.5625
6243,376500,334488.6981889494,334487.4743075408,334412.56859181076,368055.0,374937.78125
6244,343000,297811.7560839839,297810.32324714586,297731.33974390104,329369.0,315817.9375
6245,441000,464085.1699151397,464082.64729499817,464021.67617852613,435811.0,428605.40625
6246,345500,318160.74901082367,318159.4389977567,318086.04248484597,358794.0,359769.3125
6247,493000,537639.2470014431,537641.9049159847,537838.6073665693,496694.0,493959.9375
6248,489000,514825.10773189366,514827.72600703686,515021.76859751344,488718.0,474642.1875
6249,464500,418352.1323075555,418354.7127128318,418541.5190336071,443625.0,433658.53125
6250,361500,488149.2915083915,488151.5488016233,488202.6994604245,395590.0,411164.09375
6251,385000,398774.5133335404,398776.7001183331,398819.3215152137,384451.0,359913.03125
6252,405500,523551.34821049124,523553.6343749948,523607.77472615615,410035.0,401845.90625
6253,368000,358626.44582811743,358628.46474413946,358662.42306237295,354697.0,379138.3125
6254,367500,413269.2641631216,413271.51494164765,413317.5721550286,375221.0,375844.90625
6255,380000,394955.2617157884,394957.5908233002,395004.35663692653,387731.0,377289.1875
6256,384000,401134.49529476836,401136.84434492886,401184.5036165193,383652.0,366481.78125
6257,346000,427435.61893187836,427433.32632615045,427336.63184083626,393246.0,366252.6875
6258,348500,415393.8966951594,415391.36621584743,415287.37002528086,375596.0,364447.84375
6259,355000,277934.8326052651,277933.1990158707,277861.8374710679,307173.0,301778.875
6260,350000,375474.85991555825,375472.4926288277,375365.88215367123,356011.0,336982.28125
6261,344000,299035.81196119636,299033.33061762527,298923.10773258656,330002.0,314949.71875
6262,364000,376660.613759771,376661.81046685576,376778.2486032434,355260.0,349091.3125
6263,2196000,1164347.1507754624,1164344.2842466123,1164268.216945976,1382180.0,1569793.625
6264,756000,583501.2697980441,583500.1634824388,583458.9156235047,757969.0,721960.3125
6265,663000,590592.0479481891,590591.1043434069,590555.3215096295,764917.0,729855.5625
6266,374000,395136.4080369957,395137.89028540626,395167.58322712034,370035.0,370820.6875
6267,383500,370993.57713888213,370994.96212659404,371020.0148113705,353974.0,361571.59375
6268,354000,317039.74953463674,317042.20937502757,317057.95834186673,329226.0,325600.4375
6269,373000,390692.40807076916,390694.94408647344,390717.1633720994,372476.0,375211.15625
6270,290500,302539.9038569592,302543.2297830358,302575.8135352954,343640.0,320835.625
6271,403500,596512.8797521926,596515.3658424281,596583.1342248134,460796.0,483278.375
6272,396500,446172.38310074434,446174.6907293238,446229.05205703154,391709.0,395002.8125
6273,388000,413260.63614846393,413263.01439806446,413316.4466681145,396556.0,414417.0625
6274,308000,285822.555744797,285820.4991087653,285789.7679780759,305821.0,309499.25
6275,339000,294360.32733037695,294359.65739577636,294275.6696833819,337784.0,344274.09375
6276,319000,277129.2934770286,277127.4282437749,277097.449845355,326151.0,316780.875
6277,407500,463738.2095483057,463740.84004162624,463800.184403643,406188.0,397587.5
6278,399500,447313.9736624956,447316.64697149023,447375.4938112423,414370.0,391409.8125
6279,392500,476101.35988474265,476105.0821512081,476160.64754542336,409027.0,396164.0625
6280,388000,434316.5925082788,434319.2521193214,434376.87930167466,413926.0,389859.03125
6281,391000,341623.3857627958,341625.92198581994,341674.0670395829,390056.0,389134.90625
6282,397500,509655.16352493316,509657.7154159881,509722.2471789047,403482.0,397814.09375
6283,392000,463295.88888944685,463298.5423220061,463358.6607776992,395903.0,419863.375
6284,413500,548254.844299633,548257.4398449548,548326.0715481415,413333.0,419438.09375
6285,406000,498677.41669688,498678.56512118503,498720.72290917113,393125.0,400011.625
6286,378500,317076.60300689936,317079.25645811483,317128.94540141895,376989.0,361268.09375
6287,844000,703629.0519770198,703627.9121399894,703576.7162088193,796543.0,828960.125
6288,1252000,854672.9895199351,854670.0853659026,854570.0135651827,1036755.0,1063540.25
6289,348000,369308.81659290195,369311.04546198994,369325.70930814,350388.0,339781.9375
6290,363500,396132.0514266081,396133.8244077116,396167.27651623636,385463.0,362850.625
6291,343000,388687.1516896747,388688.8331095539,388723.2796678357,357861.0,349995.84375
6292,401500,436863.3433777876,436866.2818257101,436899.27825737,380637.0,363736.09375
6293,251000,273394.84405777976,273397.396747157,273465.50274701416,264307.0,239635.421875
6294,253000,298487.3059026599,298489.89427619055,298560.839347139,268772.0,251272.0
6295,356500,359527.5093139969,359525.02213203534,359411.28810827434,362339.0,367554.5
6296,352500,398326.6910809688,398323.95467136055,398206.3455992192,358738.0,352050.8125
6297,362500,317203.7801193632,317201.2401689328,317078.37053864077,351233.0,360209.375
6298,331000,344916.6259203702,344913.9613475241,344794.8896050416,339254.0,339906.5625
6299,364000,456287.00502533466,456284.5006415546,456178.01935206354,403626.0,400232.0
6300,323500,261305.5467727594,261302.97366661578,261228.171617534,316933.0,322166.8125
6301,327000,311953.054142043,311950.389589265,311828.44060711935,332893.0,333673.53125
6302,349000,361891.601373855,361890.058200486,361767.3754535392,339403.0,363334.03125
6303,335000,326491.8145692572,326490.4250920564,326366.19018735737,344495.0,358897.0625
6304,351000,392964.77749011293,392962.1635834612,392848.5619397722,360201.0,382073.0625
6305,346500,375438.176336132,375436.8567478843,375331.0814875029,354239.0,343198.125
6306,333500,295447.82814088464,295446.94038882107,295354.27556043863,327134.0,319287.625
6307,285000,385783.11941518635,385782.3468046151,385704.6363630742,321719.0,316018.125
6308,410000,449466.9457731396,449465.11097889766,449399.089113228,405153.0,409642.5
6309,366000,413001.8872021735,413000.2650463097,412933.3716361448,392498.0,410427.1875
6310,340500,313798.2172127664,313797.5218273327,313714.34814761207,336632.0,341515.6875
6311,327500,305936.0728096999,305937.41315342113,306006.259167064,334841.0,340895.375
6312,378000,439209.19292033836,439213.09669803455,439272.7019454017,395365.0,392709.125
6313,378000,445993.8361482695,445997.7423551567,446057.9892958887,393639.0,390037.78125
6314,377500,433026.5910618752,433029.4173452109,433094.1017233804,391506.0,395411.1875
6315,366500,302979.4908852801,302982.23113370314,303035.0900101885,369604.0,364676.84375
6316,357000,389830.06602424383,389828.4306218885,389772.94033913314,386757.0,365753.46875
6317,342500,303092.458340805,303091.1943333745,303040.4447965063,346627.0,347547.84375
6318,364000,400351.01824812964,400350.7251280397,400302.91319161654,358063.0,357801.5
6319,372500,370736.01382052526,370734.63100142777,370689.80799116567,353555.0,358888.90625
6320,409000,448411.92468870804,448410.8938453905,448377.5566060133,413176.0,400105.34375
6321,456000,463044.541835811,463047.5575372502,463257.65114406124,433972.0,438339.46875
6322,415000,389288.33108089864,389291.2848606929,389494.566587463,412155.0,409213.6875
6323,283000,179116.95141652972,179119.90900891647,179301.83315327764,268574.0,258089.3125
6324,277500,239925.60521228984,239928.60322073102,240116.40679691732,238442.0,228443.859375
6325,292500,254831.9702019915,254834.96663384512,255023.80827458948,299168.0,282962.6875
6326,328500,229495.64767055586,229498.6896069944,229633.97595257685,314246.0,325670.15625
6327,301500,178690.88400433585,178694.08983244002,178830.3137672916,289438.0,292092.59375
6328,460500,468503.26883366704,468505.7020868212,468681.1591811478,456525.0,471482.34375
6329,427500,340496.9676509723,340499.26970180497,340662.6598575413,420624.0,419328.15625
6330,456500,447252.1981224492,447254.3943598643,447427.2383227721,447487.0,444915.8125
6331,407500,391786.314400848,391788.7335099727,391960.16900936514,413843.0,418435.90625
6332,400000,313953.4245024398,313955.7908667326,314120.45708617195,397549.0,397502.4375
6333,411000,387053.77355898917,387056.0927357711,387224.6650906615,426939.0,427852.46875
6334,396500,269102.7346807383,269105.10764041916,269266.35099987313,386209.0,390120.875
6335,392000,290365.1888938211,290367.5577974431,290530.3855708018,389652.0,390876.875
6336,415000,332991.78401850536,332994.2222091742,333162.01242502034,413851.0,404256.0
6337,509500,500574.18802696466,500576.7346267216,500759.8958746083,469001.0,465670.34375
6338,353500,348753.6548050493,348751.31123785675,348648.26294898987,363431.0,335842.6875
6339,356500,378485.2677305415,378482.8196646869,378379.82331528515,373933.0,380293.875
6340,406500,504412.3811804503,504408.62824546173,504296.19392198697,387582.0,413575.21875
6341,418000,456697.9413943291,456694.61076623946,456608.2545449361,426628.0,417102.75
6342,389000,416031.0738172233,416028.78744727,415933.341888085,415398.0,389604.0625
6343,412000,395834.8595986329,395832.6913692169,395734.63133009523,411243.0,381579.53125
6344,420500,425105.5701109171,425102.2245099731,425013.37582906336,419605.0,403446.90625
6345,397500,398010.57576318085,398008.2931481637,397911.1536921337,385423.0,382299.21875
6346,369000,365505.200454697,365501.93092798814,365410.86415718496,372006.0,376982.5
6347,415000,403430.12592195347,403427.0258977711,403338.70178994164,435958.0,417081.75
6348,272500,379591.8860485777,379589.69217512757,379494.08969897777,305079.0,338840.625
6349,937000,611504.9007190056,611503.6536262892,611461.705528751,725113.0,745282.125
6350,375500,422703.24457610026,422706.4505901225,422750.94520353526,367705.0,358429.46875
6351,487500,746980.4269421361,746982.8150854595,747063.3473219573,526192.0,513576.34375
6352,347500,535642.6705530211,535644.914248947,535705.9285999499,386407.0,362404.46875
6353,446000,590081.006054882,590082.0509117655,590131.707919579,402729.0,424593.46875
6354,369000,367791.04980482534,367793.5680148192,367846.3006243296,372059.0,368189.75
6355,380500,394168.7083512284,394171.26661255583,394226.5557728894,385107.0,366795.59375
6356,364000,332572.70472694933,332575.22996159643,332625.5941401124,368662.0,354788.9375
6357,407500,471954.94613804296,471957.6020857133,472021.06905440986,397984.0,400717.5625
6358,368000,471043.1280213557,471041.1941917427,470955.72193677723,355073.0,386757.15625
6359,371000,419993.42018869147,419991.7052935399,419927.2313304879,399481.0,383561.03125
6360,333500,317034.54615950957,317032.8287878707,316957.4633926116,336717.0,348070.6875
6361,351000,397186.9080575295,397186.1349217817,397111.99853926525,355445.0,357672.6875
6362,346000,389345.2215995714,389344.47607539594,389270.702946689,356664.0,363878.15625
6363,347500,379802.0344348736,379800.19989996403,379730.9401315041,364459.0,361541.59375
6364,364500,427119.52770262584,427119.03918638825,427051.09059048444,407464.0,395208.9375
6365,308500,266333.4157220684,266332.80105423555,266250.0272661671,317314.0,321714.59375
6366,389500,379669.3329844773,379667.3888730109,379562.4455956742,375233.0,391266.46875
6367,378000,441483.52551921457,441480.3996569291,441364.4849725142,377768.0,392253.21875
6368,409500,379586.2588026859,379583.40984673426,379488.936876148,405377.0,407028.875
6369,365000,437428.42512062937,437429.7055915147,437556.7843536623,363057.0,357051.9375
6370,412000,363077.17396534607,363080.1076885164,363280.28170384467,400549.0,433834.65625
6371,444000,445726.3203438334,445729.27982332185,445936.3698882088,439175.0,440519.5
6372,316500,297178.11776762083,297180.4714676775,297288.00923584774,308403.0,298194.78125
6373,649500,538275.4860337339,538274.7037602365,538240.7179701403,711630.0,748589.375
6374,601000,531838.0200301968,531836.9665100984,531848.1489718854,656738.0,615905.125
6375,381500,397711.0087635517,397713.3935422376,397769.7768955007,377009.0,371651.625
6376,439000,584134.4810552634,584138.284615498,584206.5464820415,471655.0,409559.875
6377,466500,615044.9341963269,615046.1823758967,615102.2746469192,448296.0,420688.4375
6378,382000,529917.7364119627,529920.4509010352,529990.6217041388,434579.0,404441.0625
6379,361000,410046.89233344793,410049.16079469025,410103.5541088097,359046.0,360528.9375
6380,349500,524371.2001332901,524373.9350320771,524445.0530953184,420480.0,423498.90625
6381,364500,399147.9386064634,399145.3954202868,399035.7274230905,360844.0,379421.0625
6382,375500,367088.3687307313,367085.97079280764,366977.8114962205,368222.0,376537.53125
6383,327000,303128.6276637837,303127.29467880353,303008.87239158526,331880.0,328613.5
6384,382000,485003.5935937762,485001.31864673644,484909.636449296,393111.0,415533.9375
6385,370000,422068.6606273763,422068.37861617655,422021.4166423939,386718.0,372602.3125
6386,334000,326649.13895200565,326648.771520216,326593.0452356115,338208.0,334131.4375
6387,360500,366487.71887857094,366487.5535020381,366436.14127609506,373363.0,353010.09375
6388,358500,366779.23691151664,366777.89579596,366733.9401556924,355109.0,353905.875
6389,411000,398326.6557803415,398329.43261719495,398521.8796745464,416075.0,405889.53125
6390,404000,392259.1351807043,392261.9091744274,392453.9813193679,409405.0,394717.34375
6391,399000,250980.7305891849,250983.40715685114,251162.649649892,373078.0,371867.84375
6392,440000,399261.1106471643,399263.62135104835,399453.5375833586,423576.0,426721.78125
6393,398000,271571.90445549414,271575.70524085313,271752.4264540635,385481.0,364956.25
6394,367000,277449.1789143309,277452.9367208481,277637.53170997277,329332.0,329677.0
6395,374000,371156.0741015449,371158.85290485993,371359.10275344923,370242.0,376238.03125
6396,337000,270494.23037180305,270498.02904425934,270732.3851495832,320490.0,300269.0625
6397,386000,353991.6847452335,353995.7088493332,354189.6785343066,390223.0,383075.0
6398,325500,274866.54449987784,274870.6327863559,275061.5320285186,326121.0,325304.21875
6399,324000,271214.1970868334,271218.2908830419,271409.325633917,324339.0,327027.09375
6400,322000,265190.6004890986,265193.2417086363,265301.8734780215,308114.0,303686.3125
6401,348000,314976.3922583163,314978.84018768,315090.6287019588,313453.0,314943.78125
6402,332500,325140.71435087174,325143.1968776211,325256.6370345503,319998.0,303764.4375
6403,406500,557721.5008586831,557721.5430997014,557837.1959356852,404006.0,408574.875
6404,1178500,755285.8573418707,755283.8594127372,755249.3353434987,886863.0,891329.3125
6405,960500,754912.7042476088,754910.791293893,754861.1740334481,1259419.0,1107523.875
6406,632000,544197.9897654019,544197.2935141958,544167.5968313888,678806.0,713095.4375
6407,296000,236272.69900115952,236271.51519441605,236206.39004267752,293562.0,303181.46875
6408,326500,328363.51402861625,328362.1354661472,328250.34450418875,330312.0,338799.65625
6409,367500,414294.4879732393,414293.2646333724,414191.66331505403,361458.0,358623.28125
6410,403000,432039.54029065,432037.37932674587,431946.1118513346,397885.0,372392.3125
6411,367000,389186.1936289109,389184.14612045884,389093.3100689128,361097.0,346576.90625
6412,439000,606414.3384895176,606412.4592546038,606338.008608222,463279.0,457740.78125
6413,339000,328964.24834385887,328961.887800321,328911.52673450485,333315.0,335558.21875
6414,333500,339458.57474509627,339457.45548490435,339354.3924142979,339622.0,333683.84375
6415,432500,481126.5973233469,481124.4375759922,481038.05528139696,400859.0,399100.46875
6416,397000,578368.7185486369,578367.1638733447,578318.3257961646,437623.0,421175.125
6417,340500,336335.84876491874,336334.11576141044,336263.50762537867,343832.0,353935.46875
6418,349000,291660.4979926385,291659.0069693774,291590.57691802084,337990.0,345010.25
6419,404000,543297.0158407278,543295.604463283,543253.3067137599,427321.0,430417.96875
6420,344000,342531.003684666,342528.9632302113,342469.24951649085,362526.0,345070.1875
6421,348000,390191.2628781013,390189.2989722602,390082.14253305644,383498.0,385624.625
6422,354500,346296.9252737574,346295.15035130456,346190.93590408564,367399.0,362858.09375
6423,377500,384914.7782119252,384912.89674507827,384808.08957251534,388033.0,392658.0625
6424,441000,436778.55327702686,436775.3605875224,436673.8391267173,428916.0,391440.5625
6425,366500,355702.11444595456,355700.33097805455,355596.3462971449,380517.0,364055.46875
6426,357500,431536.18796276674,431533.14440366626,431417.4820295982,369928.0,387964.78125
6427,374000,344264.4670419954,344261.6794465855,344166.0412117727,373325.0,371708.65625
6428,487000,587625.36597161,587629.366253268,587834.0669668354,501124.0,440439.125
6429,435000,485318.82987948507,485321.5355296992,485523.2037666291,435450.0,451805.59375
6430,367500,263808.9912648499,263812.65590343624,263989.9129210003,325868.0,318118.1875
6431,496500,581768.7122546174,581769.5995348915,581896.73290281,514424.0,510183.96875
6432,541500,645645.2037901282,645646.1401177384,645779.3649004698,533586.0,502018.9375
6433,548500,576829.9336714484,576830.6225265712,576956.4699553959,468237.0,497421.84375
6434,371000,431819.7913326137,431822.02103406936,431873.33376126364,385790.0,361409.625
6435,353000,351276.0551358089,351278.40619046614,351328.4129884839,356454.0,351485.1875
6436,352500,408290.7883315347,408292.88981501386,408344.5493061915,362656.0,363566.65625
6437,378500,408384.5470056422,408386.7536348589,408441.4765936658,370663.0,362702.9375
6438,357000,356982.72151598334,356985.20090277493,357039.33693706244,354519.0,353075.65625
6439,441000,382776.45991435647,382773.1905638501,382685.039682921,382385.0,388202.625
6440,382500,401866.6092282422,401864.5733385831,401777.3399688825,395417.0,394816.0
6441,819000,950722.0727053434,950721.552801311,950727.2233711965,1161321.0,1105672.75
6442,406500,401957.4702339694,401955.27369077504,401849.5227896385,374134.0,387306.84375
6443,331000,332476.2742469013,332474.7780764587,332352.51734535024,331500.0,327729.875
6444,345500,342128.43879148737,342126.03715563565,342010.5906239711,352151.0,354459.5
6445,340500,352884.5250395164,352882.0079826154,352768.66514365375,338648.0,339363.1875
6446,478000,604308.9375473335,604307.814682506,604284.2469234541,456046.0,499615.0
6447,350500,311905.71763999015,311904.4983476326,311853.2006142102,357996.0,363684.9375
6448,319000,343787.72196220234,343790.30701071396,343912.9129323624,323166.0,325917.90625
6449,331000,380323.72237336263,380325.280430682,380458.281477578,338113.0,344535.09375
6450,313500,327029.9326597862,327032.6632721722,327159.0854516849,318802.0,304659.28125
6451,296500,307292.4498728849,307295.2720853649,307418.49075706303,328771.0,334761.21875
6452,291500,297591.483978007,297594.07807984203,297767.6368304305,293678.0,286378.40625
6453,324500,345750.01928890496,345752.6999979839,345879.4778835401,323566.0,324245.78125
6454,316500,355236.14862133935,355237.7751882188,355372.23254650086,335255.0,340890.3125
6455,367000,442141.18481749296,442142.8906541951,442286.4915229492,383917.0,393082.3125
6456,335000,349405.6659642011,349407.39324576035,349545.1288091801,336242.0,341087.03125
6457,337000,365348.1335709989,365349.803750474,365487.9914462082,338510.0,341575.90625
6458,320000,311687.636877317,311689.3662224524,311825.65255673975,314252.0,317341.9375
6459,342000,374148.9618837014,374150.71433481574,374292.3755240366,340436.0,351629.8125
6460,314500,303059.03800553083,303061.8147473149,303191.51508557796,306241.0,303823.15625
6461,327500,346785.29188615456,346788.0706863515,346921.12926730886,324626.0,322704.125
6462,396000,320723.2431938462,320726.25893877074,320925.96272889525,397960.0,391880.1875
6463,479500,521241.54191574454,521238.91271656007,521113.8736958802,479841.0,479831.28125
6464,480500,648479.3261222765,648475.2413761877,648340.6490838379,469193.0,496506.15625
6465,458500,517772.1104068309,517769.2757823095,517642.27286328375,446548.0,454728.4375
6466,465500,459877.94340509176,459875.26796765253,459742.75303051993,463657.0,464748.0
6467,427000,365961.64192633703,365958.8482383378,365816.3071355447,417290.0,414783.1875
6468,453500,509578.92446740717,509576.0654841475,509446.42355819046,459104.0,449576.78125
6469,482000,488325.91991814226,488323.20761996135,488191.51752903685,474498.0,482188.125
6470,384500,353264.1510328911,353262.61641535535,353122.26464983076,403616.0,384106.53125
6471,419000,401097.25341819227,401094.6158205457,400961.41472649947,437356.0,442809.8125
6472,414000,378721.150641568,378722.4909344539,378752.2422349006,357179.0,371591.1875
6473,356000,390374.1286608279,390375.35455204546,390403.05152701214,335509.0,362009.09375
6474,411000,549332.6699511074,549334.0761478171,549377.9062924981,394996.0,437237.4375
6475,371500,311467.599472221,311470.18206936494,311489.9935656786,339890.0,341525.90625
6476,345500,394481.4725560136,394483.7335472889,394504.68858011067,352744.0,353315.53125
6477,360500,404590.72700687125,404593.1453242488,404618.71907506883,359811.0,361823.03125
6478,357000,333385.87971707806,333388.47452460974,333409.33950681984,355694.0,346593.28125
6479,360500,406458.50815819204,406460.90308023244,406486.2206472978,359026.0,357838.625
6480,392500,390190.48362600803,390192.9113698453,390217.9149799235,340804.0,350213.625
6481,496000,796816.8544022255,796818.5658812486,796888.2517366335,597917.0,628859.375
6482,359000,396745.616969835,396747.8829828389,396798.86653218046,374115.0,362157.5625
6483,360500,344030.24573273584,344032.7114536688,344085.5000048466,380543.0,317681.90625
6484,302000,346540.96483040974,346544.3489660546,346592.05258506164,321203.0,309566.90625
6485,309000,328110.57004038617,328112.9587864913,328167.2043527216,324787.0,311417.15625
6486,322000,297453.14859286323,297455.81829371676,297511.1901291199,349824.0,349464.875
6487,337500,358105.4984264001,358108.0520293489,358164.5953405127,348661.0,350552.4375
6488,470500,576806.6288419962,576809.3484064303,576891.0636560284,426414.0,406026.71875
6489,376500,422748.447549928,422752.20470204204,422815.7025449835,400116.0,393631.40625
6490,372000,314903.0901670754,314905.8785661049,314965.60608139634,380980.0,369892.84375
6491,400500,424260.9897491969,424263.6999418922,424333.59720701724,406416.0,395731.59375
6492,394000,389741.9397691339,389744.7722415514,389811.0710073598,408977.0,389159.65625
6493,517000,582089.0323421918,582086.2615390681,581963.324583739,517593.0,520706.09375
6494,435500,489660.9467455782,489658.1047195047,489526.86457211524,450896.0,443344.40625
6495,699000,503917.09177487716,503916.2882063426,503882.77361223847,646717.0,670076.5
6496,712000,497314.70512621105,497314.0156274438,497282.7435073294,674589.0,611944.625
6497,374500,446404.84252889827,446402.38202863187,446296.5695223175,401123.0,405084.53125
6498,356500,398059.66366544366,398057.2354529835,397949.26696107537,361700.0,364004.15625
6499,371000,340314.85102858767,340312.72751913965,340204.4911916405,385538.0,393178.90625
6500,369500,421437.9646435976,421435.3691293746,421324.95051858947,371923.0,378945.40625
6501,360500,410050.62605176866,410048.26642360166,409944.52442089096,375648.0,372063.46875
6502,360000,366582.70308987796,366580.27002327144,366471.0363965444,360655.0,357589.59375
6503,388000,546606.8398982137,546604.570746012,546512.8890290335,431806.0,411785.625
6504,304000,282702.9041050151,282702.39668270946,282688.165318843,310204.0,301007.96875
6505,346000,340577.7186395228,340576.2687072456,340524.66614016145,341195.0,344102.9375
6506,355500,343065.9983786978,343064.87609528005,343019.87827827036,365520.0,360668.65625
6507,750000,787935.4276057035,787932.3087408654,787806.8266703971,729211.0,677771.375
6508,373500,401101.76625100523,401102.99597033113,401132.93758626655,366757.0,366003.09375
6509,373000,399282.2643361911,399284.4726585075,399306.51313018426,352618.0,356786.71875
6510,332500,308193.4007328525,308195.86761074886,308214.185562592,338536.0,330931.78125
6511,381000,411852.7504869588,411855.15901624784,411884.9463059269,371461.0,360608.40625
